0.8173	0.9678	0.8862
0.8219	0.9662	0.8882
0.8257	0.9640	0.8895
0.8300	0.9621	0.8912
0.8340	0.9607	0.8929
0.8375	0.9588	0.8941
0.8415	0.9570	0.8955
0.8449	0.9550	0.8966
0.8487	0.9534	0.8980
0.8520	0.9517	0.8991
0.8552	0.9500	0.9001
0.8583	0.9483	0.9011
0.8612	0.9464	0.9018
0.8648	0.9441	0.9027
0.8682	0.9424	0.9038
0.8709	0.9404	0.9044
0.8742	0.9384	0.9052
0.8768	0.9359	0.9054
0.8795	0.9338	0.9058
0.8824	0.9315	0.9063
0.8849	0.9292	0.9065
0.8875	0.9266	0.9067
0.8900	0.9242	0.9068
0.8924	0.9219	0.9069
0.8950	0.9192	0.9070
0.8974	0.9160	0.9066
0.9003	0.9134	0.9068
0.9031	0.9104	0.9068
0.9050	0.9077	0.9064
0.9079	0.9042	0.9061
0.9105	0.9011	0.9058
0.9128	0.8983	0.9055
0.9150	0.8955	0.9052
0.9175	0.8924	0.9048
0.9200	0.8892	0.9043
0.9222	0.8863	0.9039
0.9242	0.8828	0.9031
0.9262	0.8799	0.9024
0.9285	0.8766	0.9018
0.9307	0.8729	0.9009
0.9328	0.8696	0.9002
0.9349	0.8667	0.8995
0.9371	0.8632	0.8987
0.9396	0.8593	0.8977
0.9420	0.8559	0.8969
0.9438	0.8526	0.8959
0.9455	0.8481	0.8942
0.9474	0.8435	0.8925
0.9493	0.8395	0.8910
0.9511	0.8348	0.8892
0.9530	0.8292	0.8869
0.9553	0.8239	0.8848
0.9570	0.8187	0.8825
0.9589	0.8129	0.8799
0.9606	0.8079	0.8777
0.9626	0.8027	0.8754
0.9648	0.7968	0.8728
0.9664	0.7898	0.8692
0.9679	0.7838	0.8662
0.9692	0.7758	0.8618
0.9710	0.7695	0.8586
0.9729	0.7617	0.8545
0.9749	0.7534	0.8500
0.9767	0.7443	0.8448
0.9786	0.7351	0.8396
0.9804	0.7252	0.8337
0.9823	0.7146	0.8274
0.9847	0.7017	0.8195
0.9864	0.6889	0.8113
0.9880	0.6742	0.8015
0.9897	0.6571	0.7899
0.9916	0.6345	0.7739
0.9941	0.6040	0.7515
0.9975	0.5147	0.6790
0.5802	0.9986	0.7340
0.6265	0.9975	0.7697
0.6542	0.9963	0.7898
0.6744	0.9952	0.8040
0.6903	0.9940	0.8148
0.7031	0.9927	0.8232
0.7153	0.9914	0.8310
0.7255	0.9902	0.8375
0.7348	0.9888	0.8431
0.7436	0.9878	0.8485
0.7520	0.9862	0.8533
0.7594	0.9847	0.8575
0.7665	0.9835	0.8616
0.7732	0.9823	0.8653
0.7796	0.9809	0.8688
0.7856	0.9798	0.8721
0.7912	0.9787	0.8750
0.7968	0.9772	0.8779
0.8019	0.9758	0.8804
0.8068	0.9747	0.8829
0.8119	0.9732	0.8853
0.8158	0.9717	0.8870
0.8204	0.9701	0.8890
0.8246	0.9683	0.8907
0.8293	0.9668	0.8928
0.8334	0.9655	0.8946
0.8372	0.9638	0.8961
0.8410	0.9619	0.8974
0.8449	0.9604	0.8990
0.8490	0.9586	0.9005
0.8527	0.9569	0.9018
0.8558	0.9547	0.9026
0.8584	0.9527	0.9031
0.8616	0.9505	0.9039
0.8651	0.9488	0.9051
0.8681	0.9465	0.9056
0.8712	0.9447	0.9065
0.8744	0.9427	0.9073
0.8772	0.9406	0.9079
0.8800	0.9386	0.9084
0.8831	0.9364	0.9090
0.8869	0.9337	0.9097
0.8894	0.9314	0.9100
0.8924	0.9291	0.9104
0.8953	0.9271	0.9109
0.8975	0.9241	0.9106
0.9000	0.9212	0.9105
0.9026	0.9193	0.9109
0.9049	0.9166	0.9108
0.9070	0.9137	0.9103
0.9097	0.9109	0.9103
0.9122	0.9082	0.9102
0.9145	0.9052	0.9099
0.9165	0.9029	0.9097
0.9188	0.9000	0.9093
0.9211	0.8972	0.9090
0.9230	0.8942	0.9084
0.9251	0.8908	0.9077
0.9271	0.8879	0.9071
0.9298	0.8852	0.9070
0.9321	0.8824	0.9066
0.9346	0.8792	0.9061
0.9366	0.8754	0.9050
0.9391	0.8724	0.9045
0.9411	0.8693	0.9038
0.9434	0.8662	0.9032
0.9457	0.8624	0.9022
0.9476	0.8586	0.9009
0.9493	0.8540	0.8992
0.9511	0.8495	0.8974
0.9531	0.8455	0.8961
0.9547	0.8406	0.8940
0.9565	0.8360	0.8922
0.9586	0.8307	0.8901
0.9612	0.8265	0.8888
0.9634	0.8215	0.8868
0.9653	0.8165	0.8847
0.9670	0.8114	0.8824
0.9687	0.8059	0.8799
0.9710	0.7998	0.8772
0.9739	0.7938	0.8747
0.9754	0.7870	0.8711
0.9770	0.7789	0.8668
0.9785	0.7718	0.8630
0.9797	0.7636	0.8583
0.9816	0.7547	0.8534
0.9830	0.7455	0.8479
0.9850	0.7354	0.8421
0.9869	0.7236	0.8350
0.9885	0.7100	0.8265
0.9899	0.6957	0.8172
0.9913	0.6773	0.8047
0.9941	0.6502	0.7862
0.9975	0.5722	0.7273
0.5555	0.9986	0.7139
0.6040	0.9976	0.7525
0.6337	0.9959	0.7746
0.6548	0.9942	0.7896
0.6722	0.9922	0.8014
0.6868	0.9909	0.8113
0.6997	0.9894	0.8197
0.7117	0.9879	0.8274
0.7221	0.9862	0.8338
0.7314	0.9848	0.8394
0.7403	0.9832	0.8447
0.7484	0.9814	0.8493
0.7558	0.9795	0.8532
0.7636	0.9775	0.8574
0.7704	0.9754	0.8609
0.7772	0.9734	0.8643
0.7841	0.9711	0.8677
0.7900	0.9693	0.8705
0.7958	0.9670	0.8731
0.8011	0.9647	0.8754
0.8066	0.9624	0.8777
0.8115	0.9604	0.8797
0.8165	0.9581	0.8817
0.8216	0.9554	0.8835
0.8260	0.9531	0.8850
0.8314	0.9513	0.8873
0.8354	0.9491	0.8887
0.8399	0.9468	0.8902
0.8438	0.9447	0.8914
0.8480	0.9417	0.8924
0.8520	0.9395	0.8936
0.8562	0.9371	0.8949
0.8597	0.9350	0.8958
0.8634	0.9321	0.8965
0.8665	0.9292	0.8968
0.8698	0.9265	0.8973
0.8728	0.9239	0.8977
0.8756	0.9210	0.8978
0.8791	0.9179	0.8981
0.8821	0.9152	0.8984
0.8848	0.9124	0.8984
0.8877	0.9097	0.8986
0.8906	0.9066	0.8986
0.8936	0.9037	0.8987
0.8970	0.9010	0.8990
0.9002	0.8981	0.8992
0.9032	0.8955	0.8994
0.9060	0.8925	0.8992
0.9088	0.8896	0.8991
0.9112	0.8867	0.8988
0.9139	0.8829	0.8982
0.9161	0.8794	0.8974
0.9188	0.8763	0.8971
0.9215	0.8728	0.8966
0.9241	0.8696	0.8961
0.9266	0.8663	0.8955
0.9288	0.8623	0.8943
0.9316	0.8589	0.8938
0.9340	0.8553	0.8930
0.9363	0.8517	0.8920
0.9387	0.8480	0.8911
0.9413	0.8439	0.8900
0.9434	0.8396	0.8885
0.9455	0.8352	0.8870
0.9478	0.8312	0.8857
0.9494	0.8265	0.8838
0.9519	0.8221	0.8823
0.9539	0.8171	0.8802
0.9555	0.8115	0.8777
0.9569	0.8069	0.8756
0.9590	0.8020	0.8735
0.9608	0.7964	0.8709
0.9627	0.7914	0.8688
0.9646	0.7864	0.8664
0.9664	0.7807	0.8638
0.9684	0.7743	0.8606
0.9703	0.7688	0.8579
0.9718	0.7626	0.8546
0.9737	0.7559	0.8511
0.9756	0.7488	0.8473
0.9774	0.7420	0.8436
0.9794	0.7342	0.8393
0.9806	0.7260	0.8344
0.9819	0.7177	0.8293
0.9832	0.7087	0.8237
0.9852	0.6995	0.8182
0.9867	0.6891	0.8115
0.9886	0.6782	0.8046
0.9896	0.6658	0.7960
0.9914	0.6517	0.7865
0.9926	0.6349	0.7745
0.9938	0.6158	0.7604
0.9947	0.5870	0.7383
0.9977	0.5090	0.6741
0.5654	0.9990	0.7221
0.6122	0.9979	0.7589
0.6401	0.9961	0.7794
0.6618	0.9948	0.7948
0.6776	0.9933	0.8057
0.6924	0.9915	0.8154
0.7048	0.9901	0.8235
0.7163	0.9882	0.8306
0.7265	0.9865	0.8368
0.7357	0.9854	0.8424
0.7439	0.9833	0.8470
0.7521	0.9816	0.8517
0.7598	0.9802	0.8561
0.7672	0.9784	0.8600
0.7742	0.9769	0.8638
0.7806	0.9753	0.8672
0.7859	0.9734	0.8697
0.7919	0.9717	0.8727
0.7973	0.9698	0.8752
0.8029	0.9678	0.8777
0.8079	0.9657	0.8798
0.8129	0.9637	0.8819
0.8175	0.9614	0.8837
0.8223	0.9595	0.8857
0.8267	0.9571	0.8871
0.8305	0.9549	0.8884
0.8347	0.9527	0.8898
0.8387	0.9503	0.8910
0.8424	0.9486	0.8924
0.8465	0.9460	0.8935
0.8506	0.9436	0.8947
0.8544	0.9419	0.8960
0.8577	0.9395	0.8968
0.8617	0.9375	0.8980
0.8650	0.9348	0.8986
0.8681	0.9320	0.8990
0.8712	0.9288	0.8991
0.8742	0.9256	0.8992
0.8776	0.9227	0.8996
0.8808	0.9201	0.9000
0.8839	0.9178	0.9005
0.8867	0.9152	0.9007
0.8900	0.9124	0.9011
0.8930	0.9092	0.9011
0.8958	0.9067	0.9013
0.8982	0.9037	0.9010
0.9007	0.9004	0.9006
0.9031	0.8973	0.9002
0.9057	0.8940	0.8999
0.9081	0.8913	0.8996
0.9111	0.8882	0.8995
0.9137	0.8848	0.8991
0.9163	0.8806	0.8981
0.9190	0.8769	0.8975
0.9221	0.8731	0.8969
0.9246	0.8694	0.8962
0.9270	0.8660	0.8955
0.9288	0.8622	0.8943
0.9308	0.8581	0.8930
0.9330	0.8543	0.8920
0.9353	0.8503	0.8908
0.9373	0.8465	0.8896
0.9393	0.8420	0.8880
0.9411	0.8380	0.8866
0.9431	0.8337	0.8851
0.9456	0.8292	0.8836
0.9475	0.8251	0.8821
0.9500	0.8198	0.8801
0.9524	0.8149	0.8783
0.9547	0.8096	0.8762
0.9569	0.8045	0.8741
0.9588	0.7984	0.8713
0.9610	0.7928	0.8688
0.9628	0.7878	0.8666
0.9646	0.7814	0.8634
0.9663	0.7750	0.8602
0.9686	0.7687	0.8572
0.9708	0.7626	0.8542
0.9723	0.7551	0.8501
0.9740	0.7478	0.8461
0.9755	0.7416	0.8426
0.9771	0.7346	0.8387
0.9787	0.7262	0.8338
0.9806	0.7169	0.8283
0.9821	0.7074	0.8225
0.9838	0.6976	0.8164
0.9857	0.6867	0.8095
0.9879	0.6749	0.8020
0.9896	0.6612	0.7928
0.9907	0.6457	0.7818
0.9916	0.6296	0.7702
0.9930	0.6091	0.7551
0.9952	0.5813	0.7340
0.9985	0.4994	0.6659
0.5830	0.9988	0.7363
0.6302	0.9979	0.7726
0.6579	0.9969	0.7927
0.6789	0.9958	0.8074
0.6954	0.9947	0.8186
0.7096	0.9935	0.8279
0.7217	0.9923	0.8357
0.7327	0.9909	0.8425
0.7419	0.9895	0.8480
0.7507	0.9881	0.8532
0.7587	0.9869	0.8579
0.7660	0.9857	0.8621
0.7734	0.9843	0.8662
0.7799	0.9829	0.8697
0.7860	0.9812	0.8728
0.7921	0.9796	0.8760
0.7980	0.9776	0.8787
0.8030	0.9759	0.8811
0.8082	0.9742	0.8835
0.8129	0.9725	0.8856
0.8176	0.9706	0.8876
0.8223	0.9686	0.8895
0.8266	0.9669	0.8913
0.8308	0.9649	0.8929
0.8351	0.9628	0.8944
0.8397	0.9607	0.8962
0.8438	0.9588	0.8977
0.8481	0.9571	0.8993
0.8520	0.9551	0.9006
0.8554	0.9530	0.9016
0.8586	0.9507	0.9023
0.8617	0.9482	0.9029
0.8654	0.9464	0.9041
0.8685	0.9446	0.9050
0.8716	0.9417	0.9053
0.8744	0.9394	0.9058
0.8774	0.9371	0.9063
0.8805	0.9346	0.9068
0.8831	0.9322	0.9070
0.8856	0.9296	0.9071
0.8883	0.9271	0.9073
0.8910	0.9242	0.9073
0.8938	0.9218	0.9077
0.8965	0.9194	0.9078
0.8987	0.9162	0.9074
0.9011	0.9135	0.9073
0.9040	0.9105	0.9073
0.9059	0.9075	0.9067
0.9088	0.9047	0.9068
0.9112	0.9016	0.9064
0.9137	0.8985	0.9061
0.9161	0.8956	0.9058
0.9186	0.8929	0.9056
0.9205	0.8899	0.9050
0.9225	0.8868	0.9043
0.9249	0.8836	0.9038
0.9275	0.8802	0.9032
0.9298	0.8767	0.9025
0.9320	0.8730	0.9016
0.9336	0.8690	0.9002
0.9356	0.8654	0.8992
0.9374	0.8612	0.8978
0.9392	0.8574	0.8965
0.9412	0.8532	0.8951
0.9431	0.8490	0.8936
0.9453	0.8454	0.8926
0.9476	0.8417	0.8915
0.9494	0.8370	0.8897
0.9512	0.8319	0.8876
0.9525	0.8271	0.8854
0.9543	0.8222	0.8834
0.9560	0.8165	0.8808
0.9583	0.8117	0.8790
0.9600	0.8066	0.8766
0.9616	0.8011	0.8741
0.9640	0.7958	0.8719
0.9658	0.7897	0.8690
0.9676	0.7828	0.8655
0.9692	0.7762	0.8621
0.9710	0.7692	0.8584
0.9729	0.7619	0.8546
0.9745	0.7542	0.8503
0.9759	0.7469	0.8462
0.9776	0.7377	0.8409
0.9797	0.7292	0.8361
0.9814	0.7201	0.8307
0.9830	0.7092	0.8240
0.9850	0.6975	0.8167
0.9867	0.6843	0.8082
0.9882	0.6699	0.7985
0.9903	0.6535	0.7874
0.9919	0.6327	0.7726
0.9935	0.6037	0.7510
0.9968	0.5159	0.6800
0.5695	0.9985	0.7253
0.6161	0.9976	0.7618
0.6443	0.9964	0.7826
0.6658	0.9950	0.7978
0.6821	0.9937	0.8090
0.6959	0.9917	0.8179
0.7084	0.9903	0.8259
0.7192	0.9891	0.8328
0.7296	0.9880	0.8394
0.7391	0.9863	0.8450
0.7471	0.9847	0.8496
0.7542	0.9833	0.8537
0.7616	0.9818	0.8578
0.7682	0.9806	0.8615
0.7745	0.9788	0.8648
0.7808	0.9774	0.8681
0.7865	0.9758	0.8710
0.7920	0.9741	0.8737
0.7981	0.9724	0.8767
0.8031	0.9707	0.8790
0.8080	0.9690	0.8812
0.8127	0.9676	0.8835
0.8177	0.9656	0.8856
0.8219	0.9638	0.8872
0.8258	0.9618	0.8887
0.8299	0.9603	0.8904
0.8340	0.9587	0.8920
0.8377	0.9568	0.8934
0.8420	0.9551	0.8950
0.8454	0.9534	0.8962
0.8494	0.9509	0.8973
0.8537	0.9493	0.8990
0.8567	0.9472	0.8997
0.8600	0.9445	0.9003
0.8630	0.9421	0.9008
0.8662	0.9402	0.9017
0.8695	0.9378	0.9024
0.8723	0.9354	0.9028
0.8757	0.9326	0.9033
0.8789	0.9302	0.9038
0.8818	0.9279	0.9043
0.8846	0.9257	0.9047
0.8872	0.9227	0.9046
0.8902	0.9198	0.9048
0.8928	0.9167	0.9046
0.8957	0.9140	0.9048
0.8981	0.9113	0.9047
0.9011	0.9083	0.9047
0.9035	0.9060	0.9048
0.9057	0.9026	0.9042
0.9082	0.8997	0.9040
0.9109	0.8965	0.9037
0.9132	0.8934	0.9032
0.9156	0.8904	0.9029
0.9181	0.8870	0.9023
0.9204	0.8832	0.9014
0.9229	0.8797	0.9008
0.9249	0.8759	0.8998
0.9273	0.8716	0.8986
0.9296	0.8681	0.8978
0.9318	0.8636	0.8965
0.9337	0.8596	0.8952
0.9361	0.8559	0.8942
0.9385	0.8514	0.8929
0.9404	0.8464	0.8909
0.9429	0.8423	0.8898
0.9448	0.8374	0.8879
0.9470	0.8324	0.8861
0.9497	0.8279	0.8846
0.9520	0.8231	0.8829
0.9540	0.8184	0.8810
0.9556	0.8128	0.8784
0.9572	0.8074	0.8760
0.9593	0.8016	0.8734
0.9616	0.7964	0.8713
0.9634	0.7912	0.8689
0.9652	0.7855	0.8662
0.9674	0.7785	0.8628
0.9692	0.7713	0.8590
0.9711	0.7638	0.8551
0.9732	0.7564	0.8513
0.9750	0.7487	0.8470
0.9771	0.7394	0.8418
0.9791	0.7311	0.8372
0.9813	0.7221	0.8320
0.9829	0.7114	0.8254
0.9842	0.7003	0.8183
0.9858	0.6891	0.8112
0.9872	0.6761	0.8026
0.9883	0.6605	0.7919
0.9900	0.6442	0.7806
0.9920	0.6244	0.7665
0.9939	0.5946	0.7441
0.9980	0.5061	0.6717
0.5583	0.9984	0.7161
0.6054	0.9966	0.7533
0.6336	0.9944	0.7741
0.6558	0.9932	0.7900
0.6739	0.9915	0.8025
0.6879	0.9895	0.8116
0.7005	0.9880	0.8198
0.7118	0.9861	0.8268
0.7218	0.9840	0.8328
0.7306	0.9823	0.8380
0.7397	0.9801	0.8432
0.7474	0.9781	0.8474
0.7546	0.9763	0.8513
0.7615	0.9743	0.8549
0.7674	0.9727	0.8580
0.7738	0.9701	0.8609
0.7800	0.9680	0.8639
0.7861	0.9662	0.8669
0.7917	0.9636	0.8693
0.7969	0.9617	0.8716
0.8014	0.9595	0.8734
0.8064	0.9578	0.8757
0.8111	0.9557	0.8775
0.8154	0.9534	0.8791
0.8196	0.9511	0.8805
0.8241	0.9488	0.8821
0.8293	0.9466	0.8841
0.8333	0.9444	0.8854
0.8367	0.9422	0.8863
0.8402	0.9395	0.8871
0.8437	0.9370	0.8880
0.8476	0.9344	0.8889
0.8515	0.9318	0.8899
0.8556	0.9289	0.8908
0.8588	0.9259	0.8911
0.8616	0.9230	0.8912
0.8653	0.9210	0.8923
0.8681	0.9181	0.8924
0.8712	0.9149	0.8925
0.8741	0.9122	0.8927
0.8776	0.9092	0.8931
0.8804	0.9064	0.8933
0.8834	0.9031	0.8932
0.8865	0.9004	0.8934
0.8891	0.8977	0.8934
0.8921	0.8953	0.8938
0.8951	0.8922	0.8937
0.8982	0.8895	0.8939
0.9010	0.8867	0.8938
0.9037	0.8837	0.8936
0.9066	0.8803	0.8933
0.9092	0.8764	0.8925
0.9114	0.8729	0.8917
0.9138	0.8693	0.8910
0.9160	0.8661	0.8904
0.9184	0.8617	0.8892
0.9209	0.8588	0.8888
0.9231	0.8547	0.8877
0.9255	0.8512	0.8868
0.9274	0.8470	0.8854
0.9296	0.8425	0.8839
0.9319	0.8387	0.8829
0.9346	0.8345	0.8817
0.9362	0.8302	0.8801
0.9380	0.8259	0.8784
0.9405	0.8214	0.8770
0.9420	0.8169	0.8750
0.9439	0.8123	0.8732
0.9456	0.8067	0.8707
0.9476	0.8024	0.8690
0.9498	0.7971	0.8668
0.9517	0.7915	0.8642
0.9536	0.7855	0.8615
0.9557	0.7798	0.8589
0.9575	0.7740	0.8560
0.9592	0.7676	0.8528
0.9610	0.7612	0.8495
0.9629	0.7554	0.8467
0.9650	0.7471	0.8422
0.9673	0.7401	0.8386
0.9689	0.7317	0.8338
0.9712	0.7240	0.8296
0.9734	0.7163	0.8253
0.9752	0.7073	0.8200
0.9765	0.6974	0.8137
0.9787	0.6875	0.8076
0.9801	0.6752	0.7996
0.9817	0.6633	0.7918
0.9837	0.6494	0.7824
0.9859	0.6332	0.7712
0.9882	0.6151	0.7583
0.9902	0.5918	0.7409
0.9931	0.5617	0.7176
0.9971	0.4812	0.6492
0.5513	0.9980	0.7103
0.5986	0.9962	0.7478
0.6290	0.9949	0.7707
0.6518	0.9931	0.7871
0.6696	0.9911	0.7992
0.6835	0.9896	0.8085
0.6955	0.9876	0.8162
0.7065	0.9859	0.8232
0.7160	0.9842	0.8289
0.7251	0.9825	0.8345
0.7343	0.9806	0.8398
0.7424	0.9792	0.8445
0.7490	0.9775	0.8482
0.7562	0.9754	0.8520
0.7631	0.9739	0.8557
0.7689	0.9721	0.8587
0.7750	0.9699	0.8616
0.7806	0.9674	0.8640
0.7861	0.9655	0.8666
0.7915	0.9635	0.8691
0.7963	0.9614	0.8711
0.8008	0.9595	0.8730
0.8056	0.9574	0.8750
0.8096	0.9553	0.8764
0.8142	0.9533	0.8783
0.8183	0.9510	0.8797
0.8227	0.9490	0.8814
0.8264	0.9470	0.8826
0.8303	0.9449	0.8839
0.8338	0.9427	0.8849
0.8379	0.9406	0.8863
0.8414	0.9380	0.8871
0.8440	0.9360	0.8877
0.8479	0.9339	0.8888
0.8511	0.9312	0.8894
0.8544	0.9289	0.8901
0.8577	0.9264	0.8907
0.8602	0.9237	0.8909
0.8629	0.9218	0.8914
0.8660	0.9194	0.8920
0.8697	0.9169	0.8927
0.8727	0.9140	0.8929
0.8756	0.9110	0.8929
0.8787	0.9088	0.8935
0.8814	0.9054	0.8933
0.8847	0.9029	0.8937
0.8874	0.8996	0.8935
0.8904	0.8967	0.8936
0.8938	0.8931	0.8935
0.8963	0.8898	0.8931
0.8994	0.8871	0.8932
0.9021	0.8843	0.8931
0.9044	0.8801	0.8921
0.9072	0.8767	0.8917
0.9098	0.8740	0.8916
0.9122	0.8710	0.8912
0.9151	0.8674	0.8906
0.9172	0.8637	0.8897
0.9191	0.8603	0.8887
0.9212	0.8567	0.8878
0.9230	0.8523	0.8863
0.9250	0.8477	0.8847
0.9271	0.8437	0.8835
0.9292	0.8403	0.8826
0.9318	0.8366	0.8817
0.9341	0.8323	0.8803
0.9367	0.8273	0.8786
0.9386	0.8227	0.8769
0.9407	0.8172	0.8747
0.9425	0.8124	0.8726
0.9449	0.8077	0.8710
0.9471	0.8022	0.8687
0.9496	0.7962	0.8662
0.9520	0.7908	0.8640
0.9545	0.7842	0.8610
0.9564	0.7774	0.8577
0.9588	0.7710	0.8547
0.9608	0.7640	0.8512
0.9635	0.7578	0.8484
0.9657	0.7504	0.8446
0.9681	0.7419	0.8401
0.9705	0.7339	0.8358
0.9727	0.7256	0.8312
0.9748	0.7165	0.8260
0.9761	0.7083	0.8210
0.9785	0.6981	0.8149
0.9805	0.6864	0.8075
0.9822	0.6744	0.7998
0.9839	0.6603	0.7903
0.9861	0.6466	0.7811
0.9876	0.6297	0.7691
0.9898	0.6101	0.7549
0.9919	0.5834	0.7347
0.9959	0.4950	0.6614
0.5523	0.9989	0.7114
0.5972	0.9978	0.7472
0.6242	0.9964	0.7676
0.6446	0.9949	0.7823
0.6611	0.9938	0.7940
0.6754	0.9922	0.8037
0.6873	0.9904	0.8115
0.6985	0.9887	0.8187
0.7086	0.9871	0.8250
0.7178	0.9857	0.8307
0.7264	0.9842	0.8359
0.7336	0.9826	0.8401
0.7407	0.9811	0.8441
0.7474	0.9796	0.8479
0.7541	0.9777	0.8515
0.7604	0.9758	0.8547
0.7657	0.9740	0.8574
0.7712	0.9725	0.8603
0.7765	0.9707	0.8629
0.7814	0.9692	0.8653
0.7866	0.9679	0.8679
0.7920	0.9662	0.8705
0.7967	0.9645	0.8727
0.8013	0.9627	0.8747
0.8061	0.9606	0.8766
0.8099	0.9590	0.8782
0.8143	0.9573	0.8800
0.8185	0.9553	0.8816
0.8225	0.9536	0.8832
0.8267	0.9513	0.8847
0.8299	0.9493	0.8856
0.8336	0.9472	0.8868
0.8372	0.9452	0.8879
0.8409	0.9434	0.8892
0.8440	0.9409	0.8898
0.8477	0.9386	0.8909
0.8506	0.9356	0.8911
0.8537	0.9334	0.8918
0.8572	0.9308	0.8925
0.8605	0.9279	0.8930
0.8641	0.9252	0.8936
0.8675	0.9221	0.8940
0.8710	0.9198	0.8948
0.8738	0.9169	0.8949
0.8765	0.9146	0.8952
0.8794	0.9117	0.8953
0.8818	0.9090	0.8952
0.8846	0.9059	0.8951
0.8877	0.9022	0.8949
0.8908	0.8996	0.8952
0.8937	0.8964	0.8950
0.8964	0.8929	0.8947
0.8992	0.8899	0.8945
0.9022	0.8869	0.8945
0.9048	0.8834	0.8940
0.9075	0.8796	0.8934
0.9096	0.8764	0.8927
0.9116	0.8727	0.8918
0.9136	0.8689	0.8907
0.9157	0.8647	0.8895
0.9184	0.8612	0.8889
0.9208	0.8568	0.8877
0.9232	0.8532	0.8868
0.9258	0.8493	0.8859
0.9285	0.8445	0.8845
0.9307	0.8400	0.8831
0.9330	0.8355	0.8816
0.9349	0.8309	0.8799
0.9373	0.8259	0.8781
0.9399	0.8203	0.8761
0.9423	0.8151	0.8741
0.9449	0.8103	0.8725
0.9469	0.8044	0.8699
0.9489	0.7981	0.8670
0.9507	0.7928	0.8646
0.9526	0.7864	0.8616
0.9546	0.7800	0.8586
0.9570	0.7737	0.8557
0.9588	0.7672	0.8524
0.9614	0.7600	0.8490
0.9636	0.7527	0.8453
0.9662	0.7445	0.8410
0.9681	0.7355	0.8360
0.9704	0.7268	0.8311
0.9718	0.7167	0.8250
0.9738	0.7059	0.8185
0.9762	0.6935	0.8109
